장기요양기관코드,기관유형코드,기관유형명,정원,현원,
14421000063,A03,노인요양시설(개정법),128 ,123 ,
14421000071,A03,노인요양시설(개정법),60 ,26 ,
14421000085,A04,노인요양공동생활가정,9 ,9 ,
14421000097,A03,노인요양시설(개정법),83 ,65 ,
14421000098,A03,노인요양시설(개정법),26 ,26 ,
14421000104,A03,노인요양시설(개정법),25 ,19 ,
14421000108,A03,노인요양시설(개정법),62 ,52 ,
14421000110,A03,노인요양시설(개정법),35 ,34 ,
14421000111,A03,노인요양시설(개정법),60 ,58 ,
14421000117,A03,노인요양시설(개정법),86 ,85 ,
14421000117,M31,치매전담실나형1실,12 ,11 ,
14421000119,A03,노인요양시설(개정법),65 ,59 ,
14421000122,A04,노인요양공동생활가정,9 ,8 ,
14421000140,A04,노인요양공동생활가정,9 ,7 ,
14421000160,A03,노인요양시설(개정법),34 ,29 ,
14421000162,A03,노인요양시설(개정법),29 ,17 ,
14421000196,A03,노인요양시설(개정법),14 ,11 ,
14421000209,A04,노인요양공동생활가정,9 ,9 ,
14421000222,A03,노인요양시설(개정법),29 ,30 ,
14421000226,A03,노인요양시설(개정법),39 ,39 ,
14421000240,A03,노인요양시설(개정법),25 ,21 ,
14421000244,A03,노인요양시설(개정법),42 ,43 ,
14421000253,A03,노인요양시설(개정법),29 ,21 ,
14421000255,A03,노인요양시설(개정법),23 ,22 ,
14421000258,A03,노인요양시설(개정법),28 ,28 ,
14423000001,A03,노인요양시설(개정법),70 ,70 ,
14423000006,A04,노인요양공동생활가정,9 ,8 ,
14423000007,A03,노인요양시설(개정법),60 ,54 ,
14423000017,A04,노인요양공동생활가정,9 ,9 ,
14423000026,A03,노인요양시설(개정법),92 ,71 ,
14423000028,A03,노인요양시설(개정법),25 ,22 ,
14423000088,A04,노인요양공동생활가정,9 ,9 ,
14423000089,A04,노인요양공동생활가정,9 ,7 ,
14423000100,A03,노인요양시설(개정법),29 ,29 ,
14423000110,A03,노인요양시설(개정법),29 ,27 ,
14423000122,A04,노인요양공동생활가정,9 ,6 ,
14423000134,A03,노인요양시설(개정법),29 ,22 ,
14423000138,A04,노인요양공동생활가정,9 ,8 ,
14423000146,A03,노인요양시설(개정법),25 ,25 ,
14423000159,A03,노인요양시설(개정법),112 ,93 ,
14423000178,A03,노인요양시설(개정법),80 ,63 ,
14423000179,A03,노인요양시설(개정법),14 ,8 ,
14423000181,A03,노인요양시설(개정법),25 ,25 ,
14423000183,A03,노인요양시설(개정법),10 ,5 ,
14423000188,A03,노인요양시설(개정법),29 ,11 ,
14423000190,A03,노인요양시설(개정법),27 ,17 ,
14423000197,A04,노인요양공동생활가정,9 ,8 ,
14423000203,A03,노인요양시설(개정법),29 ,17 ,
14423000212,A03,노인요양시설(개정법),29 ,28 ,
14423000216,A03,노인요양시설(개정법),24 ,16 ,
14423000216,G31,치매전담실가형1실,12 ,12 ,
14423000216,G32,치매전담실가형2실,12 ,11 ,
14423000233,A03,노인요양시설(개정법),157 ,120 ,
14423000251,A03,노인요양시설(개정법),18 ,17 ,
14423000252,A03,노인요양시설(개정법),29 ,19 ,
14423000261,A04,노인요양공동생활가정,9 ,3 ,
14423000262,A03,노인요양시설(개정법),24 ,9 ,
14423000263,A03,노인요양시설(개정법),29 ,29 ,
14423000283,A03,노인요양시설(개정법),20 ,7 ,
14423000286,A03,노인요양시설(개정법),27 ,27 ,
14423000288,A03,노인요양시설(개정법),28 ,16 ,
14423000289,A04,노인요양공동생활가정,9 ,8 ,
14423000291,A03,노인요양시설(개정법),78 ,31 ,
14423000295,A03,노인요양시설(개정법),109 ,27 ,
14425000022,A03,노인요양시설(개정법),70 ,67 ,
14425000032,A04,노인요양공동생활가정,9 ,9 ,
14425000035,A04,노인요양공동생활가정,9 ,6 ,
14425000055,A03,노인요양시설(개정법),90 ,87 ,
14425000068,A04,노인요양공동생활가정,9 ,9 ,
14425000072,A04,노인요양공동생활가정,9 ,9 ,
14425000073,A04,노인요양공동생활가정,9 ,5 ,
14425000077,A03,노인요양시설(개정법),89 ,64 ,
14427000082,A04,노인요양공동생활가정,9 ,8 ,
14427000092,A03,노인요양시설(개정법),70 ,50 ,
14427000097,A04,노인요양공동생활가정,9 ,9 ,
14427000098,A04,노인요양공동생활가정,9 ,9 ,
14427000104,A03,노인요양시설(개정법),25 ,17 ,
14427000106,A03,노인요양시설(개정법),49 ,20 ,
14427000109,A03,노인요양시설(개정법),99 ,92 ,
14427000124,A03,노인요양시설(개정법),21 ,19 ,
14427000124,M31,치매전담실나형1실,12 ,12 ,
14427000124,M32,치매전담실나형2실,12 ,12 ,
14427000124,M33,치매전담실나형3실,12 ,11 ,
14427000124,M34,치매전담실나형4실,12 ,11 ,
14427000139,A04,노인요양공동생활가정,9 ,9 ,
14427000158,A03,노인요양시설(개정법),29 ,13 ,
14427000171,A03,노인요양시설(개정법),100 ,76 ,
14427000171,G31,치매전담실가형1실,12 ,9 ,
14427000171,G32,치매전담실가형2실,12 ,0 ,
14427000189,A03,노인요양시설(개정법),49 ,20 ,
14427000192,A03,노인요양시설(개정법),63 ,49 ,
14427000204,A03,노인요양시설(개정법),22 ,9 ,
14427000208,A04,노인요양공동생활가정,9 ,8 ,
14427000221,A03,노인요양시설(개정법),70 ,69 ,
14427000239,A03,노인요양시설(개정법),29 ,14 ,
14471000005,A04,노인요양공동생활가정,9 ,4 ,
14471000011,A04,노인요양공동생활가정,9 ,9 ,
14471000022,A03,노인요양시설(개정법),82 ,54 ,
14471000041,A04,노인요양공동생활가정,9 ,7 ,
14471000048,A03,노인요양시설(개정법),24 ,22 ,
14471000053,A04,노인요양공동생활가정,9 ,9 ,
14471000055,A03,노인요양시설(개정법),83 ,82 ,
14471000059,A04,노인요양공동생활가정,9 ,8 ,
14471000060,A04,노인요양공동생활가정,9 ,9 ,
14471000064,A04,노인요양공동생활가정,9 ,8 ,
14471000073,A03,노인요양시설(개정법),48 ,39 ,
14471000100,A04,노인요양공동생활가정,9 ,7 ,
14471000104,A03,노인요양시설(개정법),23 ,14 ,
14471000120,A04,노인요양공동생활가정,9 ,9 ,
14471000133,A03,노인요양시설(개정법),19 ,18 ,
14471000147,A03,노인요양시설(개정법),23 ,17 ,
14471000148,A04,노인요양공동생활가정,9 ,3 ,
14471000150,A03,노인요양시설(개정법),29 ,28 ,
14471000155,A04,노인요양공동생활가정,9 ,8 ,
14471000158,A04,노인요양공동생활가정,9 ,8 ,
14471000160,A04,노인요양공동생활가정,9 ,6 ,
14471000165,A04,노인요양공동생활가정,9 ,9 ,
14471000168,A04,노인요양공동생활가정,9 ,8 ,
14473000004,A03,노인요양시설(개정법),75 ,65 ,
14473000005,A03,노인요양시설(개정법),125 ,77 ,
14473000006,A03,노인요양시설(개정법),52 ,20 ,
14473000023,S41,치매전담형노인요양공동생활가정,9 ,8 ,
14476000001,A03,노인요양시설(개정법),67 ,62 ,
14476000002,A03,노인요양시설(개정법),49 ,48 ,
14476000002,G31,치매전담실가형1실,12 ,12 ,
14476000003,A03,노인요양시설(개정법),43 ,31 ,
14476000027,A03,노인요양시설(개정법),100 ,72 ,
14476000037,A03,노인요양시설(개정법),74 ,69 ,
14476000071,A03,노인요양시설(개정법),31 ,22 ,
14476000071,G31,치매전담실가형1실,16 ,16 ,
14476000071,G32,치매전담실가형2실,16 ,16 ,
14476000079,A03,노인요양시설(개정법),48 ,27 ,
14476000080,A03,노인요양시설(개정법),29 ,29 ,
14476000088,A04,노인요양공동생활가정,9 ,7 ,
14476000092,A03,노인요양시설(개정법),49 ,26 ,
14476000094,A03,노인요양시설(개정법),22 ,21 ,
14476000096,A04,노인요양공동생활가정,9 ,7 ,
14476000100,A03,노인요양시설(개정법),29 ,25 ,
14476000113,A04,노인요양공동생활가정,9 ,9 ,
14476000129,A03,노인요양시설(개정법),49 ,48 ,
14476000143,A03,노인요양시설(개정법),49 ,37 ,
14476000148,S41,치매전담형노인요양공동생활가정,9 ,9 ,
14477000001,A03,노인요양시설(개정법),70 ,45 ,
14477000001,G31,치매전담실가형1실,10 ,0 ,
14477000001,G32,치매전담실가형2실,10 ,8 ,
14477000018,A03,노인요양시설(개정법),79 ,65 ,
14477000018,G31,치매전담실가형1실,8 ,8 ,
14477000018,G32,치매전담실가형2실,12 ,12 ,
14477000031,A03,노인요양시설(개정법),29 ,19 ,
14477000034,A03,노인요양시설(개정법),29 ,16 ,
14477000040,A03,노인요양시설(개정법),22 ,6 ,
14477000054,A03,노인요양시설(개정법),18 ,17 ,
14477000087,A03,노인요양시설(개정법),29 ,28 ,
14477000089,A03,노인요양시설(개정법),81 ,61 ,
14477000092,A04,노인요양공동생활가정,9 ,5 ,
14477000103,A03,노인요양시설(개정법),29 ,26 ,
14477000106,A03,노인요양시설(개정법),46 ,41 ,
14477000114,A04,노인요양공동생활가정,9 ,9 ,
14477000118,A03,노인요양시설(개정법),28 ,14 ,
14479000040,A03,노인요양시설(개정법),76 ,56 ,
14479000055,A03,노인요양시설(개정법),24 ,23 ,
14479000057,A03,노인요양시설(개정법),29 ,29 ,
14479000059,A04,노인요양공동생활가정,9 ,5 ,
14479000062,A04,노인요양공동생활가정,9 ,8 ,
14479000073,A03,노인요양시설(개정법),71 ,70 ,
14479000075,A03,노인요양시설(개정법),29 ,28 ,
14480000004,A03,노인요양시설(개정법),140 ,104 ,
14480000027,A04,노인요양공동생활가정,9 ,9 ,
14480000047,A04,노인요양공동생활가정,8 ,4 ,
14480000053,A04,노인요양공동생활가정,9 ,8 ,
14480000056,A03,노인요양시설(개정법),12 ,11 ,
14480000064,A03,노인요양시설(개정법),60 ,46 ,
14480000065,A03,노인요양시설(개정법),18 ,18 ,
14480000066,A03,노인요양시설(개정법),29 ,27 ,
14480000109,A03,노인요양시설(개정법),16 ,17 ,
14480000110,A03,노인요양시설(개정법),99 ,88 ,
14480000128,A03,노인요양시설(개정법),101 ,96 ,
14480000133,A03,노인요양시설(개정법),16 ,16 ,
14480000137,A03,노인요양시설(개정법),55 ,18 ,
14480000150,A03,노인요양시설(개정법),29 ,29 ,
14481000048,A04,노인요양공동생활가정,9 ,5 ,
14481000062,A03,노인요양시설(개정법),80 ,48 ,
14481000066,A03,노인요양시설(개정법),54 ,17 ,
14481000079,A04,노인요양공동생활가정,9 ,10 ,
14481000088,A03,노인요양시설(개정법),29 ,29 ,
14481000095,A04,노인요양공동생활가정,9 ,8 ,
14481000109,A03,노인요양시설(개정법),21 ,20 ,
14481000111,A03,노인요양시설(개정법),16 ,16 ,
14481000121,A03,노인요양시설(개정법),76 ,70 ,
14481000125,A03,노인요양시설(개정법),29 ,27 ,
14481000133,A04,노인요양공동생활가정,9 ,9 ,
14481000144,A03,노인요양시설(개정법),29 ,26 ,
14481000165,A03,노인요양시설(개정법),20 ,20 ,
14481000166,A04,노인요양공동생활가정,6 ,3 ,
14481000172,A03,노인요양시설(개정법),29 ,6 ,
14481000175,A03,노인요양시설(개정법),26 ,26 ,
14481000179,A03,노인요양시설(개정법),29 ,29 ,
14481000181,A03,노인요양시설(개정법),99 ,77 ,
14481000191,A03,노인요양시설(개정법),56 ,51 ,
14481000192,A03,노인요양시설(개정법),23 ,23 ,
14481000194,A03,노인요양시설(개정법),80 ,62 ,
14481000200,A03,노인요양시설(개정법),38 ,38 ,
14481000201,A03,노인요양시설(개정법),29 ,29 ,
14481000202,A03,노인요양시설(개정법),29 ,27 ,
14482500040,A04,노인요양공동생활가정,9 ,4 ,
14482500048,A03,노인요양시설(개정법),100 ,37 ,
14482500053,A04,노인요양공동생활가정,9 ,9 ,
14482500062,A03,노인요양시설(개정법),60 ,30 ,
14482500068,A03,노인요양시설(개정법),24 ,22 ,
14482500073,A03,노인요양시설(개정법),29 ,29 ,
14482500075,A03,노인요양시설(개정법),46 ,31 ,
14482500079,A03,노인요양시설(개정법),49 ,49 ,
14482500088,A03,노인요양시설(개정법),29 ,29 ,
14482500093,A03,노인요양시설(개정법),29 ,24 ,
14482500099,A03,노인요양시설(개정법),29 ,29 ,
14482500114,A03,노인요양시설(개정법),100 ,42 ,
14483000008,A03,노인요양시설(개정법),113 ,106 ,
14483000025,A03,노인요양시설(개정법),144 ,124 ,
14483000025,M31,치매전담실나형1실,12 ,12 ,
14483000025,M32,치매전담실나형2실,12 ,12 ,
14483000025,M33,치매전담실나형3실,12 ,12 ,
14483000025,M34,치매전담실나형4실,12 ,12 ,
14483000035,A04,노인요양공동생활가정,9 ,9 ,
14483000042,A04,노인요양공동생활가정,9 ,9 ,
14483000062,A03,노인요양시설(개정법),47 ,33 ,
14483000068,A03,노인요양시설(개정법),76 ,68 ,
14483000068,M31,치매전담실나형1실,12 ,11 ,
14511000001,A03,노인요양시설(개정법),86 ,56 ,
14511000002,A03,노인요양시설(개정법),101 ,101 ,
14511000002,G31,치매전담실가형1실,16 ,16 ,
14511000002,G32,치매전담실가형2실,12 ,12 ,
14511000002,G33,치매전담실가형3실,16 ,16 ,
14511000002,G34,치매전담실가형4실,16 ,16 ,
14511000015,A03,노인요양시설(개정법),80 ,76 ,
14511000026,A03,노인요양시설(개정법),50 ,40 ,
14511000026,G31,치매전담실가형1실,15 ,11 ,
14511000026,M31,치매전담실나형1실,16 ,10 ,
14511000027,A03,노인요양시설(개정법),29 ,16 ,
14511000029,A03,노인요양시설(개정법),16 ,15 ,
14511000030,A03,노인요양시설(개정법),28 ,22 ,
14511000035,A03,노인요양시설(개정법),63 ,46 ,
14511000040,A03,노인요양시설(개정법),101 ,92 ,
14511000041,A04,노인요양공동생활가정,6 ,6 ,
14511000042,A03,노인요양시설(개정법),46 ,32 ,
14511000046,A03,노인요양시설(개정법),66 ,63 ,
14511000048,A03,노인요양시설(개정법),16 ,10 ,
14511000049,A03,노인요양시설(개정법),16 ,14 ,
14511000057,A03,노인요양시설(개정법),49 ,39 ,
14511000061,A03,노인요양시설(개정법),58 ,26 ,
14511000063,A03,노인요양시설(개정법),29 ,27 ,
14511000205,A03,노인요양시설(개정법),25 ,21 ,
14511000252,A03,노인요양시설(개정법),29 ,28 ,
14511000255,A03,노인요양시설(개정법),21 ,21 ,
14511000258,A03,노인요양시설(개정법),21 ,19 ,
14511000290,A04,노인요양공동생활가정,9 ,9 ,
14511000306,A03,노인요양시설(개정법),11 ,0 ,
14511000308,A04,노인요양공동생활가정,9 ,8 ,
14511000320,A04,노인요양공동생활가정,9 ,7 ,
14511000326,A03,노인요양시설(개정법),16 ,13 ,
14511000331,A03,노인요양시설(개정법),28 ,21 ,
14511000357,A03,노인요양시설(개정법),23 ,23 ,
14511000362,A04,노인요양공동생활가정,8 ,5 ,
14511000371,A04,노인요양공동생활가정,9 ,5 ,
14511000404,A03,노인요양시설(개정법),22 ,22 ,
14511000495,A04,노인요양공동생활가정,9 ,0 ,
14511000533,A03,노인요양시설(개정법),25 ,19 ,
14511000643,A03,노인요양시설(개정법),16 ,16 ,
14511000661,A04,노인요양공동생활가정,9 ,8 ,
14511000662,A03,노인요양시설(개정법),120 ,89 ,
14511000671,A03,노인요양시설(개정법),25 ,19 ,
14511000697,A03,노인요양시설(개정법),148 ,139 ,
14511000702,A03,노인요양시설(개정법),40 ,40 ,
14511000711,A03,노인요양시설(개정법),27 ,24 ,
14511000717,A03,노인요양시설(개정법),49 ,31 ,
14511000718,A03,노인요양시설(개정법),176 ,136 ,
14511000718,G31,치매전담실가형1실,12 ,12 ,
14511000718,G32,치매전담실가형2실,12 ,12 ,
14511000731,A03,노인요양시설(개정법),49 ,47 ,
14511000747,A03,노인요양시설(개정법),44 ,29 ,
14511000762,A03,노인요양시설(개정법),29 ,18 ,
14511000783,A03,노인요양시설(개정법),89 ,83 ,
14511000801,A03,노인요양시설(개정법),16 ,12 ,
14513000001,A03,노인요양시설(개정법),38 ,32 ,
14513000001,G31,치매전담실가형1실,16 ,16 ,
14513000001,G32,치매전담실가형2실,16 ,16 ,
14513000003,A03,노인요양시설(개정법),110 ,91 ,
14513000004,A03,노인요양시설(개정법),69 ,69 ,
14513000005,A03,노인요양시설(개정법),29 ,29 ,
14513000006,A03,노인요양시설(개정법),29 ,26 ,
14513000007,A03,노인요양시설(개정법),23 ,23 ,
14513000008,A03,노인요양시설(개정법),80 ,39 ,
14513000009,A03,노인요양시설(개정법),58 ,56 ,
14513000009,G31,치매전담실가형1실,10 ,10 ,
14513000009,G32,치매전담실가형2실,8 ,8 ,
14513000009,G33,치매전담실가형3실,14 ,14 ,
14513000009,G34,치매전담실가형4실,8 ,8 ,
14513000011,A03,노인요양시설(개정법),55 ,34 ,
14513000012,A03,노인요양시설(개정법),74 ,28 ,
14513000016,A03,노인요양시설(개정법),21 ,13 ,
14513000017,A03,노인요양시설(개정법),28 ,20 ,
14513000038,A03,노인요양시설(개정법),16 ,12 ,
14513000104,A03,노인요양시설(개정법),29 ,22 ,
14513000137,A03,노인요양시설(개정법),100 ,100 ,
14513000157,A03,노인요양시설(개정법),18 ,7 ,
14513000167,A03,노인요양시설(개정법),29 ,28 ,
14513000178,A03,노인요양시설(개정법),71 ,65 ,
14513000179,A03,노인요양시설(개정법),29 ,11 ,
14513000181,A03,노인요양시설(개정법),48 ,36 ,
14513000195,A03,노인요양시설(개정법),49 ,46 ,
14513000196,A03,노인요양시설(개정법),29 ,28 ,
14513000203,A03,노인요양시설(개정법),29 ,28 ,
14513000224,A03,노인요양시설(개정법),29 ,16 ,
14513000228,A04,노인요양공동생활가정,6 ,6 ,
14513000229,A03,노인요양시설(개정법),99 ,71 ,
14513000335,A03,노인요양시설(개정법),54 ,49 ,
14513000342,A03,노인요양시설(개정법),49 ,48 ,
14513000375,A03,노인요양시설(개정법),83 ,57 ,
14513000394,A03,노인요양시설(개정법),29 ,29 ,
14514000005,A03,노인요양시설(개정법),101 ,91 ,
14514000006,A03,노인요양시설(개정법),48 ,47 ,
14514000011,A03,노인요양시설(개정법),35 ,34 ,
14514000014,A03,노인요양시설(개정법),78 ,72 ,
14514000015,A03,노인요양시설(개정법),104 ,61 ,
14514000016,A03,노인요양시설(개정법),70 ,55 ,
14514000017,A03,노인요양시설(개정법),75 ,50 ,
14514000022,A03,노인요양시설(개정법),80 ,75 ,
